Qu Id,Name (Manufacturers),Name (Categories),Name,Weight (Packages),Height (Packages),Length (Packages),Width (Packages)
398687,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.5,7,4,10
398681,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.4,6,8,8
394263,,Hoodie,"Tommy Hilfiger Logo-Print Hoodie Dress, Color: Bright White Multi",1.25,11,1,13
395826,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.4,7,4,9
395838,,Hoodie,"Tommy Hilfiger Logo-Print Hoodie Dress, Color: Sky Captain Mult",1.3,9,4,10
395538,,Cosmetics Set (Medium - pair of medium shampoos),Kits & Bundles,1.25,5,4,7
42858,,,,0,7,31,20
398657,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.4,8,8,8
392422,,Backpack (Large),"Tommy Hilfiger Julia Triple Quilted Nylon Dome Backpack, Color Black Tonal/Gold",2.85,13,7,16
398555,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.3,7,3,9
398476,Puritan's Pride,Vitamins (Small),"Puritan's Pride Q-SORB? Co Q-10 100 mg, 6 Pack",0.9,5,3,7
401432,iRobot,Home Appliances,"iRobot Roomba E5 (5150) Robot Vacuum - Wi-Fi Connected, Works with Alexa, Ideal for Pet Hair, Carpets, Hard, Self-Charging",12.3,6,20,17
395839,,Sweatshirts,"Tommy Hilfiger Men's Stan Regular-Fit Tufted Chenille Logo Sweater, Color: Haute Red",1.3,8,2,12
402081,,Women's Shoes,"Women's FuelCore NERGIZE, Size 6.5",0.85,7,3,10
63285,,,,0,8,9,2
398023,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.55,6,6,6
395285,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.2,8,8,8
395205,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.15,7,3,9
397973,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",4,6.5,8,8
395103,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.5,6,8,8
398004,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.45,6.5,8,8
395049,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.4,7,5,10
395958,,Wallets," Michael Kors Jet Set Double-Zip Wristlet, Color Bright Red Multi/Gold",0.6,5,1,8
56730,,,,0,2,5,2
397979,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.5,6.5,8,8
397819,,Home Appliances,"Cordless Vacuum, ONSON Stick Vacuum Cleaner, 12KPa Powerful Cleaning Lightweight Handheld Vacuum with Rechargeable Lithium Ion Battery",7.95,9,8,26
397800,Puritan's Pride,Vitamins (Large),"Puritan's Pride Children's Multivitamins & Minerals Gummies, 6 Pack",3.3,9,6,6
395150,,Men's Winter Boots,Weatherproof Vintage Men's Jason Waterproof Hikers & Reviews - All Men's Shoes - Men - Macy's,2.4,9,4,11
395595,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.5,8,2.5,11.5
397741,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.95,6,8,8
60926,,,,0,12,14,3
410228,Michael Kors,Bag (Small),Michael Kors Studded-Logo Belt Bag,0.8,9,2,6
395668,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.45,8,2.5,11
409939,Michael Kors,Bag (Small),Michael Kors Studded-Logo Belt Bag,0.75,9,2,6
394266,,Robe (Small),"Logo Short Cozy Robe, Color Mauve Chalk",1.35,11,4,13
396729,Michael Kors,Backpack (Large),"Toby Medium Pebbled Leather Backpack, Color Black",3,13,6,17
395662,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.45,8,2.5,11.5
396319,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.5,6,6,6
396812,Michael Kors,Backpack (Large),"Toby Medium Pebbled Leather Backpack, Color Black",2.8,13,6,16
396274,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.55,6,6,6
29662,,,,0,4,2,0.75
397547,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.3,10,4,13
397478,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.35,10,4,13
396215,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.5,6.5,8,8
397517,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.35,10,4,13
397346,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.4,10,4,13
397500,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.45,9,4,12
374089,,Men's Ankle Boots,"UGG Neumel Chukka Boot, Color STT, Size 9",1.75,8,4,12
409963,Michael Kors,Bag (Small),Michael Kors Studded-Logo Belt Bag,0.8,8,3,5
397454,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.3,9,4,13
396173,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.95,6,8,8
397349,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.25,9,4,13
409116,Michael Kors,Bag (Small),Michael Kors Studded-Logo Belt Bag,0.8,8,2.5,5
397975,Calvin Klein,Jeans,Calvin Klein Jeans Men's Skinny-Fit Stretch Destroyed Jeans,1.3,9,2.5,8
380268,,Sweatshirts,ASLEEP BLACK LONG SLEEVE + DIGITAL ALBUM,0.35,9,1,6
398233,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.5,6,6,6
397709,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.3,11,4,12
409495,Calvin Klein,Summer Jackets,Calvin Klein Hooded Softshell Jacket Size,2.3,13,3,10
23712,,,,0,14,17,6
397691,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.45,10,4,13
396707,,Watches,Tommy Hilfiger Men's Black Leather Strap Watch 44mm,0.35,4,3,4
397698,,Robe (Small),"Plush Short Cozy Robe, Color Bright Cherry",1.3,9,5,13
398224,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.95,6,4,8
398222,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.95,6,8,8
409321,Tommy Hilfiger,Wallets,Tommy Hilfiger Men's Leather Wallet,0.35,5,1,4
393026,,Cosmetic Set (Small - sample bag),Favorites Lip Gloss Gift Set  25130596,0.95,5,3,8
50629,,,,0,8,10,3
393094,,Coats,Cole Haan Hooded Down Maxi Puffer Coat ,3.7,12,7,16
398699,,Headphones,JBL Everest Elite 750NC Over-Ear Adaptive Noise-Cancelling Wireless Bluetooth Headphones: Manufacturer Refurbished,1.65,4,10,7.5
398329,Puritan's Pride,Vitamins (Small),"Puritan's Pride Q-SORB? Co Q-10 100 mg, 6 Pack",0.65,5,4,7
398423,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.2,6,6,6
398385,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.1,6,4,8
398333,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.1,7,3,10
397241,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.45,3,9,7
393971,,Robe (Small),"Logo Short Cozy Robe, Color BlackOptions",1.5,10,5,13
396546,,Coats,Outta The Void Sherpa Coat,2.75,16,2,12
397326,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.45,8,8,8
394001,,Robe (Small),"Logo Short Cozy Robe, Color VS Ivory",1.35,11,4,13
397634,,Sweaters,"Tommy Hilfiger Sport Mock-Neck Sweatshirt Dress, Color: Black",0.8,11,2.5,9
397235,Puritan's Pride,Vitamins (Large),"Puritan's Pride Probiotic Acidophilus with Pectin, 6 Pack",1.1,6,4,8
411932,JBL,In-ear Headphones,"JBL LIVE 100, Color White",0.3,5,3,7
410377,Victoria's Secret,Body Scent Cosmetics,"Victoria's Secret Bombshell Fine Fragrance Mini Gift, Scent Bombshell",0.75,8,3,7
34623,,,,0,15,18,8.35
411382,Tommy Hilfiger,Backpack (Large),"Tommy Hilfiger Leah Nylon Backpack, Color Navy/Gold",1.55,12,7,14
409540,Other,Cosmetic Set (Small - sample bag),Danielle Roller and Retinol Serum,0.9,7,3,9
410469,Other,Cosmetic Set (Small - sample bag),Danielle Roller and Retinol Serum,0.9,7,3,9
397225,Puritan's Pride,Vitamins (Small),"Puritan's Pride Q-SORB? Co Q-10 100 mg, 6 Pack",0.55,5,5,6
395656,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.4,7,3,11
397323,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.9,6,10,7
395653,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.55,8,3,11
397179,Puritan's Pride,Vitamins (Large),"Puritan's Pride Children's Multivitamins & Minerals Gummies, 6 Pack",3,8,6,8
395626,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.5,8,4,11
395621,,Sweatshirts,Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,1.5,8,3,10
395619,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.45,8.5,3,11
392868,,Backpack (Large),"MICHAEL MICHAEL KORS Rhea Medium Logo Tape Backpack, color BLACK|WHITE",2.75,12,6,14
395617,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.55,8,3,11.5
395921,,Sweatshirts,DKNY Graphic Embellished Sweatshirt,0.85,6,3,6
395914,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.35,8,1,12
398763,,Sweatpants,Tommy Hilfiger Logo Fleece Lined Joggers,0.55,9.5,2,11.5
398968,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,6,0.5,9.5
42856,,,,0,3,5,1
396155,,Dresses,"Tommy Hilfiger Sport Mock-Neck Sweatshirt Dress, Color Black, Size M",0.95,8,2.5,11
397808,,Dresses,T Tahari Long-Sleeve Studded Ponte Dress,1.2,10,1,12
398914,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,6,1,9
398178,,Bag (Large),Michael Kors Whitney Top Zip Tote & Reviews - Handbags & Accessories - Macy's,1.9,7,15,11
393810,,Men's Shoes,"Alfani Men's Seth Bike Toe Derbys, Created for Macy's & Reviews - All Men's Shoes - Men - Macy's",1.95,8.5,4,13.5
396395,,Audio,Old Blood Noise Endeavors Procession Reverb,0.9,5,3,7
398377,,Sweatshirts,Calvin Klein Crew Neck Logo Print Pullover,0.7,9,2,12
398237,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,6,1,9
392479,,T-shirts,"Calvin Klein Men's Side Logo T-Shirt, Color Dark Gray, Size L",0.1,7,1,10
393878,,Coats,Tommy Hilfiger Hooded Faux-Fur-Trim Maxi Puffer Coat & Reviews - Coats - Women - Macy's,3.2,14,7,20
54422,,,,0,3,8,3
398039,,Sweatshirts,Calvin Klein Crew Neck Logo Print Pullover,1.1,2,14,11
395783,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.9,10,2,12
395992,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,0.5,9,5
395779,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.8,10,2,12
395986,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,0.5,9,5
395968,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,0.5,9,5
395745,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.85,10,2,12
392838,,Women's Shoes,New Balance WS009V1-30255-W on Sale - Discounts Up to 54% Off on WS009SW1 at Joe's New Balance Outlet,0.9,3,10,6
395733,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.85,10,2,12
395860,,Hoodie,"Tommy Hilfiger Logo-Print Hoodie Dress, Color: Sky Captain Mult",1.05,10.5,2.5,13.5
63283,,,,0,5,7,2
393976,,Sweaters,"Tommy Hilfiger Fair Isle Sweater Dress, Color: Charcoal/ivory",0.85,8,3,8
395852,,Sweatshirts,"ommy Hilfiger Men's Lawson Logo Sweater, Color: Haute Red",1,9,1.5,12
393956,,Hoodie,"Tommy Hilfiger Logo-Print Hoodie Dress, Color: Sky Captain Mult",1.4,7.5,4,11
393240,,Cream (Small up to 4oz.),Diamante Beaute -  Ceramide Restorative Treatment Eye Capsules,0.35,4,3,4
393223,,Cream (Small up to 4oz.),Diamante Beaute -  Ceramide Restorative Treatment Eye Capsules,0.35,4,3,4
393200,,Cream (Small up to 4oz.),Diamante Beaute -  Ceramide Restorative Treatment Eye Capsules,0.35,4,3,4
393197,,Cream (Small up to 4oz.),Diamante Beaute -  Ceramide Restorative Treatment Eye Capsules,0.35,4,3,4
394265,,Sweatshirts,DKNY Glitter-Logo Sweatshirt,0.75,9.5,2,12
394237,,Scarfs,"MICHAEL Michael Kors Mixed-Stud Muffler Scarf, Color: Black/Gold",0.25,6.5,2,10
397219,,Women's Slippers,Steve Madden Women's Kori Tailored Mules,1,5,3,10
394271,,Wallets,"GUESS Janelle Large Zip Around Wallet, Color: Merlot/Gold",0.35,5.5,1.5,8.5
395664,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.75,8,3.5,11
393734,,Wallets,"GUESS Janelle Large Zip Around Wallet, Color: Merlot/Gold",0.6,5,2,8
394366,,Sweaters,"Tommy Hilfiger Sport Mock-Neck Sweatshirt Dress, Color: Rich Red",0.95,10,2,12
393713,,Backpack (Small),"DKNY Tilly Small Logo Backpack, Created for Macy's, COLOR BLACK",1.2,8,5,12
395673,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.65,8,4,11
393769,,Casual Shoes,"Tommy Hilfiger Men's Manzu Sneaker Boots, Color: Dark Blue",1.85,11,4,13
393753,,Sweatshirts,Columbia Men's Hart Mountain II Fleece Sweatshirt,1.05,8,2,13
398053,,Crossbodies,Michael Kors Whitney Polished Leather Shoulder Bag & Reviews - Handbags & Accessories - Macy's,1.6,10,4,10
395659,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.6,8,3.5,12
398126,Tommy Hilfiger,Backpack (Large),Tommy Hilfiger Mira Backpack,2.75,6,14,12
397096,,Women's Slippers,TOMS Alpargata Open Toe,0.7,3,10,6
395642,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.7,8,3.5,11.5
394831,,Men's Shoes,Men's Shoe Nike Air Edge 270,1.95,8.5,5,12
395633,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.7,7.5,3.5,11
398061,Puritan's Pride,Vitamins (Large),"Puritan's Pride Children's Multivitamins & Minerals Gummies, 6 Pack",3.2,7,4,10
398153,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.35,7,3,9
29656,,,,0,4,4,0.5
398108,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Hyaluronic Acid Beauty Cream-4 oz Cream, 6 Pack",2.4,7,3,9
395611,,Sweatshirts,"Tommy Hilfiger Men's Rhodes Regular-Fit Full-Zip Sweater,  Please Select A Color  Current selected color: Sky Captain Blue Color: Sky Captain Blue",1.6,8,4,11
391434,,Autoparts,Mustang Digital Cluster KMH Auto Transmission Full TFT Display MY COLOR S550 New  | eBay,5.8,8,18,10
396588,,Men's Ankle Boots,"ECCO MENS SOFT 7 TRED HM HIGH, Color Mocha/Cognac, Size 9/9.5",2.3,9,4.5,12.5
399715,,Cosmetic Set (Small - sample bag),Wet Brush Set (3-pcs) ,1.05,7,4,10
400629,Sonic,Electric toothbrushes,2 Sonic Electric Toothbrushes  - Black and Pink ,1,8,2,10
391145,,Autoparts,US 4pcs Chrome Outside Door Car Handles Front Rear for Chevy GMC Pickup Truck  | eBay,2.45,5,12,8
399214,,Kindle,Kindle Paperwhite ? Now Waterproof with 2x the Storage ? Includes Special Offers,0.85,7,4,10
399279,,Autoparts,1 fit MERCEDES FRONT GRILLE STAR EMBLEM LOGO GRILL BADGE ML350 R350 SL550 SLK350  | eBay,0.75,1.5,8,8
17748,,,,0,6,8,3
397996,,Electronics,JBL - Link View with Google Assistant - Black,4.9,6,15,10
399643,,VR Headset Standalone,"Samsung HMD Odyssey+ Windows Mixed Reality Headset with 2 Wireless Controllers 3.5"" Black (XE800ZBA-HC1US)",6,9.5,16,16
396074,Bearpaw,Women's Ankle Boots,"Bearpaw Emma Shearling Lined Suede Short Boots, Color -Charcoal",2.45,12,4,13
397626,,Women's Winter Boots,Classic Short II Boot,1.75,10,5.5,15
396157,,Cosmetics Set (Medium - pair of medium shampoos),Kits & Bundles,1.45,5.5,4.5,7
396428,GHD,Cosmetics Set (Medium - pair of medium shampoos),ghd Copper Luxe 4-Piece Protect & Finish Set - Black/Copper,1.65,7,4,10
397446,,Keyboard,Logitech - K780 Wireless Keyboard - White,2.45,1,15.5,7
42855,,,,0,11,11,12
394674,,Cosmetics Set (Medium - pair of medium shampoos),"EstÇe Lauder - Extreme Volume Brighter, Bigger, Bolder Eyes 3-Piece Gift Set",0.45,5,3,7
396453,EstÇe Lauder,Cosmetic Sets,"Estee Lauder 3-Pc. Extreme Volume Brighter, Bigger, Bolder Eyes",0.4,5,3,7
392958,,Men's Shoes,New Balance ML515 ,1.65,9,5,13
394758,,Winter Jackets,Levi's Faux Shearling Woodsman Jacket,2.7,13,5,16
392673,,Men's Shoes,Men's 515,1.65,8.5,4.5,13
397641,,Coats,NOIZE | Jacob Faux Fur Trim Hood Coat | Nordstrom Rack,4.85,12,9,17
389256,,Watches,"Kenneth Cole New York Men's Dress Sport Chronograph Leather Strap Watch, 42mm",0.55,4,4,4
394708,,Cosmetic Set (Small - sample bag),"EstÇe Lauder Extreme Volume Brighter, Bigger, Bolder Eyes 3-Piece Gift Set",0.5,5,3,7
394300,,Drones,DJI Mavic Mini,2.15,7,5,10
394499,,Cosmetic Set (Small - sample bag),"EstÇe Lauder Extreme Volume Brighter, Bigger, Bolder Eyes 3-Piece Gift Set",0.45,5,3,7
394885,,Sweatshirts,Karl Lagerfeld Patis Sweatshirt,0.9,10,1,12
396421,Puritan's Pride,Vitamins (Large),"Puritan's Pride Omega-3 Fish Oil, 1200 mg, 100 Count, Pack of 6",3.55,8,6,8
396400,Puritan's Pride,Vitamins (Small),"Puritan's Pride Q-SORB? Co Q-10 100 mg, 6 Pack",0.9,5,5,7
396384,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.95,6,7,9
397989,,Underwear (Box set),Tommy Hilfiger Stretch Boxer Briefs - Pack of 3,0.7,6.5,3,9
396380,Puritan's Pride,Vitamins (Large),"Puritan's Pride Children's Multivitamins & Minerals Gummies, 6 Pack",3.1,6,5,10
397956,,Sweatshirts,Calvin Klein Crew Neck Logo Print Pullover,0.95,8.5,2.5,12
394763,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.75,6,7,9.5
392914,,Shirts,Tory Burch Scalloped Cotton Wrap Shirt: Women's Clothing ,0.45,5,2,10
391623,,Women's Shoes,Timberland Ripcord Low Sneaker,2,8,4,12
394742,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.85,7,6,9
390222,Michael Kors,Winter Jackets,"Michael Kors Logo Stripe Hooded Puffer Jacket, Red",1.75,10,5,14
397928,,Shirts,Calvin Klein Slim Fit Grid Pattern Dress Shirt,0.75,11,2.5,15
395148,Bearpaw,Women's Ankle Boots,"Bearpaw Emma Shearling Lined Suede Short Boots, Color -Hickory",2.65,12,4,13
397922,,Shirts,Calvin Klein Mini Check Slim Fit Stretch Dress Shirt,0.75,12,2.5,15
395570,,Watches,Tommy Hilfiger Men's Brown Leather Strap Watch 44mm,0.45,4,3,4
402376,,VR Headset Standalone,"Samsung HMD Odyssey+ Windows Mixed Reality Headset with 2 Wireless Controllers 3.5"" Black (XE800ZBA-HC1US)",5.35,8,18,14
397871,,Sweatshirts,Calvin Klein Crew Neck Logo Print Pullover,0.9,9,2,11.5
394572,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.85,7,6,9
397849,,Gloves,MICHAEL Michael Kors Leather Logo Tech Gloves,0.1,6,1,9
394538,Puritan's Pride,Vitamins (Large),"Puritan's Pride Hair, Skin & Nails Gummies, 6 Pack",3.8,7,6,9
396070,,Wallets,"GUESS Janelle Large Zip Around Wallet, Color: Black/Gold",0.55,5.5,1.5,8.5
54408,,,,0,6,10,3
396811,,Watches,Tommy Hilfiger Men's Brown Leather Strap Watch 44mm,0.45,3.5,4,4
401278,,Women's Slippers,Wyde Varsity Logo Slide Sandals at Guess,0.5,3,10,4
396079,,Hoodie,"Tommy Hilfiger Logo-Print Hoodie Dress, Color: Sky Captain Mult",1.45,8.5,3.5,11.5
399722,,Games & Toys,Little Live Scruff-A-Luvs Plush Mystery Rescue Pet - Purple,0.6,4,10,8
396107,,Sweatshirts,"ommy Hilfiger Men's Lawson Logo Sweater, Color: Haute Red",0.95,9,1.5,11.5
396077,Puritan's Pride,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Puritan's Pride Coconut Oil for Skin & Hair-7 fl oz Oil, Pack of 6",3.45,7.5,5,10
388986,Adidas,Socks,"ADIDAS Womens Socks, 6 - Pack, One Size",0.4,3,2,9
388880,Adidas,Socks,"ADIDAS Womens Socks, 6 - Pack, One Size",0.4,3,2,9
50621,,,,0,10,29,6
396050,,Sweatshirts,"Tommy Hilfiger Men's Stan Regular-Fit Tufted Chenille Logo Sweater, Color: Sky Captain",1.05,9,1.5,11.5
396055,,Sweatshirts,"Tommy Hilfiger Men's Stan Regular-Fit Tufted Chenille Logo Sweater, Color: Sky Captain",1.1,9,1.5,11.5
